payment_id,card,merchant_name,merchant_id,terminal_id,card_type_name,acq_ref_nr,tr_batch_id,tr_batch_open_date,tr_date_time,tr_type,tr_amount,tr_ccy,msc,tr_ret_ref_nr,tr_approval_id,tr_processing_date,merchant_iban_code,proc_code,issuer_country,proc_region,mcc,merchant_country,tran_region,card_product_type,user_define_field1,user_define_field2,user_define_field3,merchant_legal_name,card_product_class,agreement_id
8605979826255105,453217%1350,bob,1234,TR963310,VISA,PGKXUUNOUG3DG6DAHT4JGXR,ID554810,2022-02-01,2022-02-01 21:13:13,5,4486.51,HUF,89.73,gbkFbLQHJviu,UPpVcL,2022-02-01 21:13:13,GB123,11,CYP,International,3151,CYP,Local,CREDIT_CONSUMER,1,2,3,bobLimited Legal Name,CONSUMER,9177
2061934275829835,515575%8110,bob,1234,TR963310,MA,XP3ZFS319TW66FJ3Q93EDEJ,ID554810,2022-02-01,2022-02-01 21:13:13,5,465.16,HUF,9.3,KHhEjaQcRLLE,UWKjsY,2022-02-01 21:13:13,GB123,11,GBP,International,9529,CYP,EU/SEPA,CREDIT_CONSUMER,1,2,3,bobLimited Legal Name,CORPORATE,9177
9324799684921139,471655%9990,bob,1234,TR963310,VISA,GBNI8MKTVGJNK5JFCYKFLVW,ID554810,2022-02-01,2022-02-01 21:13:13,6,-6297.96,HUF,-125.96,dvOBGjMZXTKJ,BCKtsB,2022-02-01 21:13:13,GB123,26,GBP,International,2426,CYP,EU/SEPA,CREDIT_COMMERCIAL,1,2,3,bobLimited Legal Name,PREMIUM,9177
5307268750749534,455657%0230,bob,1234,TR963310,VISA,2K1KM8WB5JYR1D9PRRY939J,ID554810,2022-02-01,2022-02-01 21:13:13,5,2048.24,HUF,40.96,FPekeaqJcLGR,BtmOfC,2022-02-01 21:13:13,GB123,11,PLN,International,3547,CYP,EU/SEPA,CREDIT_CONSUMER,1,2,3,bobLimited Legal Name,CONSUMER,9177
8389781744307015,511541%0370,bob,1234,TR963310,MA,GWOOCEBPX29I02IITKXYOKM,ID554810,2022-02-01,2022-02-01 21:13:13,5,7288.01,HUF,145.76,AMsUabISqOgH,fPGggM,2022-02-01 21:13:13,GB123,11,GBP,International,6804,CYP,EU/SEPA,CREDIT_CONSUMER,1,2,3,bobLimited Legal Name,PREMIUM,9177
9640751258402490,453214%7040,bob,1234,TR963310,VISA,XFBWDZF886NXVJJUIPKJPDJ,ID554810,2022-02-01,2022-02-01 21:13:13,5,1536.62,HUF,30.73,oovEoFqfWHzx,aSdMbu,2022-02-01 21:13:13,GB123,11,PLN,International,4078,CYP,EU/SEPA,CREDIT_CONSUMER,1,2,3,bobLimited Legal Name,CONSUMER,9177
4775808940948820,558284%3480,bob,1234,TR963310,MA,LB1P38LRCIT4OHI9YFMSKTO,ID554810,2022-02-01,2022-02-01 21:13:13,25,-5866.82,HUF,-117.34,OvSHFeYjxmpL,XEsmsZ,2022-02-01 21:13:13,GB123,11,ZAR,International,4351,CYP,EU/SEPA,CREDIT_COMMERCIAL,1,2,3,bobLimited Legal Name,PREMIUM,9177
990789292838230,559418%7970,bob,1234,TR963310,MA,NLAZICT5NZOQ2O7P1E2CWL3,ID554810,2022-02-01,2022-02-01 21:13:13,5,5957.94,HUF,119.16,IwKibVRaKvMX,riCRyW,2022-02-01 21:13:13,GB123,11,CYP,International,2559,CYP,Local,CREDIT_COMMERCIAL,1,2,3,bobLimited Legal Name,CONSUMER,9177
4895476972639183,543440%9150,bob,1234,TR963310,MA,DKIB5PFVGJVQZTBVMLQIDIY,ID723068,2022-02-04,2022-02-04 10:29:38,25,-331.08,USD,-6.62,xllTEHLaucRj,VCqKsH,2022-02-04 10:29:38,GB123,11,GBP,International,8309,CYP,EU/SEPA,DEBIT_COMMERCIAL,1,2,3,bobLimited Legal Name,PREMIUM,9177
6380891561935775,480639%3610,bob,1234,TR963310,VISA,4CMYZIBQWMSQB325YZU9MYE,ID723068,2022-02-04,2022-02-04 10:29:38,5,2253.27,USD,45.07,MBDsjKTnUulQ,JYfKHD,2022-02-04 10:29:38,GB123,11,GBP,International,2910,CYP,EU/SEPA,CREDIT_COMMERCIAL,1,2,3,bobLimited Legal Name,CONSUMER,9177
7498924548071852,522765%1350,bob,1234,TR963310,MA,WJW7O0I2FJK0WOWHBVM0FLX,ID723068,2022-02-04,2022-02-04 10:29:38,5,2416.46,USD,48.33,YWPoeszIXKUK,TmiNbR,2022-02-04 10:29:38,GB123,11,PLN,International,9191,CYP,EU/SEPA,CREDIT_COMMERCIAL,1,2,3,bobLimited Legal Name,CORPORATE,9177
2852070248870064,402400%8380,bob,1234,TR963310,VISA,K0516SO9EZ2CIIXEB5HV3TR,ID723068,2022-02-04,2022-02-04 10:29:38,5,1131.36,USD,22.63,Tmzxlyrwbfmb,CJmiPw,2022-02-04 10:29:38,GB123,11,PLN,International,9966,CYP,EU/SEPA,CREDIT_CONSUMER,1,2,3,bobLimited Legal Name,CONSUMER,9177
2875934859765272,518839%9880,bob,1234,TR963310,MA,4QLBGGURMZAJT5H5DLRJQXM,ID723068,2022-02-04,2022-02-04 10:29:38,5,779.12,USD,15.58,OpRARMIcVZIP,BZgpKc,2022-02-04 10:29:38,GB123,11,PLN,International,7941,CYP,EU/SEPA,CREDIT_COMMERCIAL,1,2,3,bobLimited Legal Name,CORPORATE,9177
8583810462325910,548909%7920,bob,1234,TR963310,MA,DDMTAUACT5QISNP1RAPG5QM,ID723068,2022-02-04,2022-02-04 10:29:38,5,8026.37,USD,160.53,YhycXiLUmsMF,HjAkYE,2022-02-04 10:29:38,GB123,11,PLN,International,2101,CYP,EU/SEPA,DEBIT_CONSUMER,1,2,3,bobLimited Legal Name,PREMIUM,9177
8153047483452643,448661%5970,bob,1234,TR963310,VISA,BHRO38HGS7ISUQ56BKFRVG2,ID723068,2022-02-04,2022-02-04 10:29:38,26,9367.58,USD,187.35,WIXcZoEKUbJS,XumBEK,2022-02-04 10:29:38,GB123,11,CYP,International,4569,CYP,Local,CREDIT_COMMERCIAL,1,2,3,bobLimited Legal Name,CONSUMER,9177
6337735302915529,534969%6010,bob,1234,TR963310,MA,9VGT00V2TCK54SO5BBPKYMR,ID723068,2022-02-04,2022-02-04 10:29:38,5,2285.49,USD,45.71,bQZUzoYhzTNY,hrpSUZ,2022-02-04 10:29:38,GB123,11,GBP,International,6336,CYP,EU/SEPA,CREDIT_COMMERCIAL,1,2,3,bobLimited Legal Name,CONSUMER,9177
9039250473366435,453253%8300,bob,1234,TR963310,VISA,1M32RNWRAGHIRHWX3DC1JYJ,ID723068,2022-02-04,2022-02-04 10:29:38,5,4421.95,USD,88.44,zQPfPRPRtGbz,iMaDFh,2022-02-04 10:29:38,GB123,11,GBP,International,900,CYP,EU/SEPA,DEBIT_COMMERCIAL,1,2,3,bobLimited Legal Name,PREMIUM,9177
5901479905472027,442605%1530,bob,1234,TR963310,VISA,5BK1T18P9O24Z7ULPYUOZVF,ID723068,2022-02-04,2022-02-04 10:29:38,5,9729.01,USD,194.58,ozweQzIxorOk,QMVUYg,2022-02-04 10:29:38,GB123,11,CYP,International,4346,CYP,Local,DEBIT_COMMERCIAL,1,2,3,bobLimited Legal Name,CORPORATE,9177
183950048467193,555319%5070,bob,1234,TR963310,MA,OE59LLW52JODL7YWINNEIV8,ID723068,2022-02-04,2022-02-04 10:29:38,5,1819.45,USD,36.39,fhAmJVSGCvmb,rFHAyk,2022-02-04 10:29:38,GB123,11,PLN,International,8020,CYP,EU/SEPA,DEBIT_COMMERCIAL,1,2,3,bobLimited Legal Name,CORPORATE,9177
7251878219797788,511481%4690,bob,1234,TR963310,MA,GFBZCWJJOK9MJUWU14XQMJ7,ID723068,2022-02-04,2022-02-04 10:29:38,5,2713.43,USD,54.27,wyoSWBDFZKxs,IqoWGZ,2022-02-04 10:29:38,GB123,11,PLN,International,3237,CYP,EU/SEPA,CREDIT_COMMERCIAL,1,2,3,bobLimited Legal Name,CORPORATE,9177
8184333058491636,402400%7600,bob,1234,TR963310,VISA,6KYZFDQBX28UC30ZMDV268R,ID723068,2022-02-04,2022-02-04 10:29:38,6,-5189.47,USD,-103.79,OrnIDLHRKIkx,IPwrGc,2022-02-04 10:29:38,GB123,26,PLN,International,2217,CYP,EU/SEPA,CREDIT_COMMERCIAL,1,2,3,bobLimited Legal Name,CONSUMER,9177
6951215612330967,491681%1220,bob,1234,TR963310,VISA,0R8AJOHF96IYCLINQXXQ29N,ID723068,2022-02-04,2022-02-04 10:29:38,5,3074.31,USD,61.49,jUCwmHuMRWeA,KBslfq,2022-02-04 10:29:38,GB123,11,ZAR,International,3774,CYP,EU/SEPA,DEBIT_CONSUMER,1,2,3,bobLimited Legal Name,PREMIUM,9177
9212905421974949,402400%0850,bob,1234,TR963310,VISA,CR2CY9ABHCM5RARDZMB4E15,ID723068,2022-02-04,2022-02-04 10:29:38,5,322.16,USD,6.44,tiHFtSKiPndt,OYWGgH,2022-02-04 10:29:38,GB123,11,GBP,International,8412,CYP,EU/SEPA,DEBIT_COMMERCIAL,1,2,3,bobLimited Legal Name,PREMIUM,9177
5686266583327079,453950%5150,bob,1234,TR963310,VISA,JH8YD8DFQS19Z5JX7PNHTB3,ID723068,2022-02-04,2022-02-04 10:29:38,5,5409.25,USD,108.19,AabIswGvOTOm,VAuiwO,2022-02-04 10:29:38,GB123,11,CYP,International,7790,CYP,Local,DEBIT_COMMERCIAL,1,2,3,bobLimited Legal Name,PREMIUM,9177
5347663330165953,455654%9460,bob,1234,TR963310,VISA,CCFCOUU8VY21WEDJOZ64W8L,ID723068,2022-02-04,2022-02-04 10:29:38,5,5996.36,USD,119.93,WLOzGDWUJlws,pVyaxp,2022-02-04 10:29:38,GB123,11,PLN,International,7009,CYP,EU/SEPA,DEBIT_CONSUMER,1,2,3,bobLimited Legal Name,CORPORATE,9177
6031216639876856,536572%7230,bob,1234,TR963310,MA,S858SJYGVH060AZR44M1SPY,ID723068,2022-02-04,2022-02-04 10:29:38,5,401.93,USD,8.04,LWcSHJofCtxQ,EZuoaq,2022-02-04 10:29:38,GB123,11,GBP,International,3704,CYP,EU/SEPA,CREDIT_CONSUMER,1,2,3,bobLimited Legal Name,CORPORATE,9177
1610365468272268,554476%5370,bob,1234,TR963310,MA,0XY3A3OOWHPA3CVCUSZTCWV,ID723068,2022-02-04,2022-02-04 10:29:38,5,6690.45,USD,133.81,noyyBDjoFSno,dpmSXL,2022-02-04 10:29:38,GB123,11,ZAR,International,9484,CYP,EU/SEPA,DEBIT_CONSUMER,1,2,3,bobLimited Legal Name,PREMIUM,9177
6690967316391011,532538%8660,bob,1234,TR963310,MA,SXQYIPPZ7LLNL3DO3RR9XFF,ID723068,2022-02-04,2022-02-04 10:29:38,5,6706.6,USD,134.13,fkpvCHSWePEu,BvOXPV,2022-02-04 10:29:38,GB123,11,PLN,International,7101,CYP,EU/SEPA,DEBIT_COMMERCIAL,1,2,3,bobLimited Legal Name,CORPORATE,9177
3012411877738872,453979%7920,bob,1234,TR963310,VISA,QEW6DP1L6BLEQ7MAW9NLNGH,ID723068,2022-02-04,2022-02-04 10:29:38,5,3498.71,USD,69.97,DeHAIhLMLqUw,ABkKLx,2022-02-04 10:29:38,GB123,11,GBP,International,8838,CYP,EU/SEPA,DEBIT_COMMERCIAL,1,2,3,bobLimited Legal Name,PREMIUM,9177
3382536265656921,474737%5000,bob,1234,TR963310,VISA,FGGF6IQAV1TZ7ROW5A090WD,ID887842,2022-02-02,2022-02-02 14:49:07,5,1.01,USD,0.02,vHjsoTttesNE,auVPvB,2022-02-02 14:49:07,GB123,11,CYP,International,4289,CYP,Local,CREDIT_COMMERCIAL,1,2,3,bobLimited Legal Name,CORPORATE,9177
5061807320574756,453239%5070,bob,1234,TR963310,VISA,WMQDSBG3NISNTPB8NXTQ6ZK,ID887842,2022-02-02,2022-02-02 14:49:07,5,4043.75,USD,80.88,tgiqECPeleKk,rXlfQO,2022-02-02 14:49:07,GB123,11,PLN,International,6826,CYP,EU/SEPA,DEBIT_COMMERCIAL,1,2,3,bobLimited Legal Name,PREMIUM,9177
7067025353862003,448602%3430,bob,1234,TR963310,VISA,152NXD8ZSNVM931QXAK32JI,ID887842,2022-02-02,2022-02-02 14:49:07,5,7136.82,USD,142.74,dubyaaMsjHNB,aKjDZL,2022-02-02 14:49:07,GB123,11,CYP,International,4860,CYP,Local,CREDIT_COMMERCIAL,1,2,3,bobLimited Legal Name,CONSUMER,9177
4027903319191044,455630%2630,bob,1234,TR963310,VISA,HU585BBIQ6QE0CFJPKG5ZJA,ID887842,2022-02-02,2022-02-02 14:49:07,5,3640.75,USD,72.82,EKpFhpvuOXxw,urhdfn,2022-02-02 14:49:07,GB123,11,GBP,International,1694,CYP,EU/SEPA,CREDIT_CONSUMER,1,2,3,bobLimited Legal Name,CONSUMER,9177
4325341971407796,455642%1050,bob,1234,TR963310,VISA,OYVZ0RNGGTE484F5QQIZUKQ,ID887842,2022-02-02,2022-02-02 14:49:07,5,4789.96,USD,95.8,vMqEteZzTRQG,cJnlvV,2022-02-02 14:49:07,GB123,11,ZAR,International,1833,CYP,EU/SEPA,CREDIT_COMMERCIAL,1,2,3,bobLimited Legal Name,CORPORATE,9177
189981979363031,455636%8900,bob,1234,TR963310,VISA,IIH3F5GMQAHUHWNKRX0FZ6K,ID887842,2022-02-02,2022-02-02 14:49:07,5,4849.63,USD,96.99,PsiauwEgnXos,GJbYhr,2022-02-02 14:49:07,GB123,11,CYP,International,4268,CYP,Local,DEBIT_CONSUMER,1,2,3,bobLimited Legal Name,PREMIUM,9177
2408698361254553,448623%7190,bob,1234,TR963310,VISA,99HRINZ386BY2EEDMVOSNQM,ID887842,2022-02-02,2022-02-02 14:49:07,5,1719.01,USD,34.38,vADfchcwXoUW,aGjdDq,2022-02-02 14:49:07,GB123,11,GBP,International,5677,CYP,EU/SEPA,DEBIT_COMMERCIAL,1,2,3,bobLimited Legal Name,CONSUMER,9177
4640038903668494,491643%5290,bob,1234,TR963310,VISA,MWBJCSOAWLCCAACNWFXADQR,ID887842,2022-02-02,2022-02-02 14:49:07,5,6352.53,USD,127.05,gVwdzdJFGTFE,EgMOnY,2022-02-02 14:49:07,GB123,11,CYP,International,7378,CYP,Local,CREDIT_COMMERCIAL,1,2,3,bobLimited Legal Name,PREMIUM,9177
3064476295907325,530246%4960,bob,1234,TR963310,MA,B87X85H0NQ330CJVO7EI1EO,ID887842,2022-02-02,2022-02-02 14:49:07,5,6835.59,USD,136.71,SYPZtYeWafue,eQgagz,2022-02-02 14:49:07,GB123,11,CYP,International,7228,CYP,Local,CREDIT_CONSUMER,1,2,3,bobLimited Legal Name,PREMIUM,9177
558484638559484,522177%3890,bob,1234,TR963310,MA,P99CQC53MACU0GAVKLH87KY,ID887842,2022-02-02,2022-02-02 14:49:07,26,7711.69,USD,154.23,NrMlmpQVPEpu,pmKZmY,2022-02-02 14:49:07,GB123,11,CYP,International,2642,CYP,Local,DEBIT_CONSUMER,1,2,3,bobLimited Legal Name,CORPORATE,9177
3073930228462973,464624%0780,bob,1234,TR963310,VISA,5EQCS1HPBTYESFVTSWN208P,ID887842,2022-02-02,2022-02-02 14:49:07,5,5722.22,USD,114.44,qhFpQKxPyXpt,XVFQMf,2022-02-02 14:49:07,GB123,11,ZAR,International,5070,CYP,EU/SEPA,CREDIT_COMMERCIAL,1,2,3,bobLimited Legal Name,CORPORATE,9177
211060857374620,492942%8040,bob,1234,TR963310,VISA,ZBCK3CRLIA4CGHPATXZZTKD,ID887842,2022-02-02,2022-02-02 14:49:07,5,5809.75,USD,116.2,nnKhuBKJCHCr,LVuMrQ,2022-02-02 14:49:07,GB123,11,GBP,International,4430,CYP,EU/SEPA,CREDIT_CONSUMER,1,2,3,bobLimited Legal Name,CONSUMER,9177
8420820675109295,402400%3470,bob,1234,TR963310,VISA,GLSQHP99N36DI8ME9SYJF04,ID887842,2022-02-02,2022-02-02 14:49:07,5,1627.63,USD,32.55,aGBGxjcMiaAu,suHWAc,2022-02-02 14:49:07,GB123,11,ZAR,International,4758,CYP,EU/SEPA,DEBIT_CONSUMER,1,2,3,bobLimited Legal Name,CORPORATE,9177
3728988824122296,491678%6880,bob,1234,TR963310,VISA,TKUHWDRHJE86FLLFD86J6Z6,ID887842,2022-02-02,2022-02-02 14:49:07,5,1991.04,USD,39.82,UumnAfhBgigo,fMSBYT,2022-02-02 14:49:07,GB123,11,PLN,International,6255,CYP,EU/SEPA,DEBIT_CONSUMER,1,2,3,bobLimited Legal Name,CONSUMER,9177
1976112101562044,453245%3010,bob,1234,TR963310,VISA,7HIBPYAH73U05QG7O8SSRCC,ID887842,2022-02-02,2022-02-02 14:49:07,5,2492.65,USD,49.85,kqIbZmUmbyVi,NQgIrF,2022-02-02 14:49:07,GB123,11,GBP,International,878,CYP,EU/SEPA,DEBIT_COMMERCIAL,1,2,3,bobLimited Legal Name,PREMIUM,9177
2880966591959132,491654%0280,bob,1234,TR963310,VISA,LOH58CEKVG54ZBRZ27LJGFO,ID887842,2022-02-02,2022-02-02 14:49:07,5,6023.5,USD,120.47,dNtiNpWTqwTz,UOexRE,2022-02-02 14:49:07,GB123,11,ZAR,International,1954,CYP,EU/SEPA,DEBIT_COMMERCIAL,1,2,3,bobLimited Legal Name,PREMIUM,9177
6292299755555133,471682%9710,bob,1234,TR963310,VISA,BQ6KRBV4GLKLMV2MXXP2G0S,ID887842,2022-02-02,2022-02-02 14:49:07,5,4114.67,USD,82.29,RCBaPCzrQtPr,cVkfPH,2022-02-02 14:49:07,GB123,11,PLN,International,1193,CYP,EU/SEPA,CREDIT_COMMERCIAL,1,2,3,bobLimited Legal Name,CONSUMER,9177
5596929520767948,471661%6330,bob,1234,TR963310,VISA,4Z3P5UEIU6MQ1LJQDOJIK60,ID887842,2022-02-02,2022-02-02 14:49:07,5,6604.07,USD,132.08,SJwhcKUigzPK,iufbkb,2022-02-02 14:49:07,GB123,11,ZAR,International,1340,CYP,EU/SEPA,CREDIT_COMMERCIAL,1,2,3,bobLimited Legal Name,CONSUMER,9177
805961672150356,553313%9620,bob,1234,TR963310,MA,EVML7UKQWUG2PQHUSS0PBDM,ID887842,2022-02-02,2022-02-02 14:49:07,5,3561.05,USD,71.22,kijqgKGKyPfJ,yMvAJz,2022-02-02 14:49:07,GB123,11,CYP,International,7021,CYP,Local,DEBIT_CONSUMER,1,2,3,bobLimited Legal Name,CORPORATE,9177
4731764370853630,474162%6920,bob,1234,TR963310,VISA,W9O3WNXE6WGUEJ3Q8FXV3HE,ID887842,2022-02-02,2022-02-02 14:49:07,5,7609.04,USD,152.18,LIdZhpjAeyiE,jexdkT,2022-02-02 14:49:07,GB123,11,ZAR,International,7738,CYP,EU/SEPA,CREDIT_COMMERCIAL,1,2,3,bobLimited Legal Name,PREMIUM,9177
9704133787363802,402400%7010,bob,1234,TR963310,VISA,CVSKALADWGZL667ZEMN53XU,ID887842,2022-02-02,2022-02-02 14:49:07,5,9974.73,USD,199.49,tsNkIcyISByy,nZvWTe,2022-02-02 14:49:07,GB123,11,GBP,International,4139,CYP,EU/SEPA,CREDIT_CONSUMER,1,2,3,bobLimited Legal Name,PREMIUM,9177
7241616524238549,554135%7300,bob,1234,TR963310,MA,TGSFF3JBT48YM533BN1Y6A2,ID462803,2022-02-02,2022-02-02 05:50:30,6,-2166.14,USD,-43.32,ubkKGNwXGULs,wVBkCi,2022-02-02 05:50:30,GB123,26,GBP,International,2329,CYP,EU/SEPA,CREDIT_COMMERCIAL,1,2,3,bobLimited Legal Name,PREMIUM,9177
9152338232252210,448660%0220,bob,1234,TR963310,VISA,B3JBODVGK3F91WOT9V6L7N2,ID462803,2022-02-02,2022-02-02 05:50:30,5,8345.94,USD,166.92,IQYEBeavFTWz,giMWby,2022-02-02 05:50:30,GB123,11,ZAR,International,4655,CYP,EU/SEPA,DEBIT_CONSUMER,1,2,3,bobLimited Legal Name,CONSUMER,9177
9500755951313431,402400%2950,bob,1234,TR963310,VISA,QCRGAYA3JTRKSUNYAEXZUKE,ID462803,2022-02-02,2022-02-02 05:50:30,5,806.9,USD,16.14,UCdiDcDEzvlF,yvcRnV,2022-02-02 05:50:30,GB123,11,ZAR,International,6797,CYP,EU/SEPA,CREDIT_CONSUMER,1,2,3,bobLimited Legal Name,CONSUMER,9177
8596013520893495,539418%3590,bob,1234,TR963310,MA,T0ITIZ1JZ0NJU99OB8TZVBJ,ID462803,2022-02-02,2022-02-02 05:50:30,5,4000.46,USD,80.01,gjrpUYYLqCnl,IidOQp,2022-02-02 05:50:30,GB123,11,GBP,International,4938,CYP,EU/SEPA,DEBIT_CONSUMER,1,2,3,bobLimited Legal Name,CONSUMER,9177
2589350884822416,453260%7810,bob,1234,TR963310,VISA,7C3GQYU9ZU6XQW9VD7ARAB9,ID462803,2022-02-02,2022-02-02 05:50:30,5,5584.28,USD,111.69,nkSCswyKucGG,RvUwrC,2022-02-02 05:50:30,GB123,11,GBP,International,3004,CYP,EU/SEPA,DEBIT_CONSUMER,1,2,3,bobLimited Legal Name,CONSUMER,9177
5161520460529929,491640%8760,bob,1234,TR963310,VISA,Z9MI7J10O3W508VUWMYP7RU,ID462803,2022-02-02,2022-02-02 05:50:30,5,7937.41,USD,158.75,HeshsrfkLRrT,UJnUkN,2022-02-02 05:50:30,GB123,11,GBP,International,537,CYP,EU/SEPA,CREDIT_COMMERCIAL,1,2,3,bobLimited Legal Name,PREMIUM,9177
3213512856754320,532580%6130,bob,1234,TR963310,MA,C48YJF1KF2S72QSRCSAHGT4,ID462803,2022-02-02,2022-02-02 05:50:30,5,1798.38,USD,35.97,FBSDpvQLcCeO,SrUyxN,2022-02-02 05:50:30,GB123,11,PLN,International,7964,CYP,EU/SEPA,CREDIT_COMMERCIAL,1,2,3,bobLimited Legal Name,CORPORATE,9177
4753213615125206,527682%1570,bob,1234,TR963310,MA,5QO8KPLNUE76V78XGB5VKSN,ID462803,2022-02-02,2022-02-02 05:50:30,5,8894.4,USD,177.89,QZCHBJjvKVOP,QzJRMJ,2022-02-02 05:50:30,GB123,11,PLN,International,4029,CYP,EU/SEPA,DEBIT_COMMERCIAL,1,2,3,bobLimited Legal Name,CORPORATE,9177
8275829062084303,554407%5190,bob,1234,TR963310,MA,J2JQA73FIJNGR5FDSRCCEVU,ID462803,2022-02-02,2022-02-02 05:50:30,5,741.83,USD,14.84,olaVgvMuNJvd,evUxcV,2022-02-02 05:50:30,GB123,11,CYP,International,4155,CYP,Local,DEBIT_COMMERCIAL,1,2,3,bobLimited Legal Name,CORPORATE,9177
2324847345537683,455617%7470,bob,1234,TR963310,VISA,L4REM1OI2LR3Q2PE2CDBBNK,ID462803,2022-02-02,2022-02-02 05:50:30,5,8020.24,USD,160.4,GreEaebhXwTF,ePHfKx,2022-02-02 05:50:30,GB123,11,ZAR,International,1990,CYP,EU/SEPA,CREDIT_CONSUMER,1,2,3,bobLimited Legal Name,CONSUMER,9177
3505590760764831,492954%0720,bob,1234,TR963310,VISA,UFM7483KZPCDCGBYHH8FPS4,ID462803,2022-02-02,2022-02-02 05:50:30,5,2904.51,USD,58.09,VejfHCNvqGMy,lFiwAg,2022-02-02 05:50:30,GB123,11,PLN,International,7035,CYP,EU/SEPA,DEBIT_COMMERCIAL,1,2,3,bobLimited Legal Name,CONSUMER,9177
5682278663535279,523128%2970,bob,1234,TR963310,MA,NCP187X0K0OWDIWF82RG62M,ID462803,2022-02-02,2022-02-02 05:50:30,5,7779.52,USD,155.59,IBtFawJeYCYA,ifOQlj,2022-02-02 05:50:30,GB123,11,ZAR,International,9124,CYP,EU/SEPA,DEBIT_COMMERCIAL,1,2,3,bobLimited Legal Name,PREMIUM,9177
8490004754963580,545936%4050,bob,1234,TR963310,MA,YXO7VQHESZI9DPMCFAZWVOT,ID462803,2022-02-02,2022-02-02 05:50:30,5,6912.19,USD,138.24,ZTBkzaUyeOhN,KIpmjE,2022-02-02 05:50:30,GB123,11,CYP,International,4612,CYP,Local,CREDIT_CONSUMER,1,2,3,bobLimited Legal Name,CORPORATE,9177
7854322515982531,453289%8410,bob,1234,TR963310,VISA,XVNTFX5W9ZYL86W7CZ50KMA,ID462803,2022-02-02,2022-02-02 05:50:30,5,6610.8,USD,132.22,nOSqPSNiUXDU,tSafwn,2022-02-02 05:50:30,GB123,11,GBP,International,6636,CYP,EU/SEPA,CREDIT_COMMERCIAL,1,2,3,bobLimited Legal Name,CONSUMER,9177
78125803285293,520001%5240,bob,1234,TR963310,MA,G5N19R1S58440J9TVYR8MT1,ID462803,2022-02-02,2022-02-02 05:50:30,5,8525.43,USD,170.51,CJTSpWBBLoDf,cQyTux,2022-02-02 05:50:30,GB123,11,ZAR,International,4372,CYP,EU/SEPA,CREDIT_COMMERCIAL,1,2,3,bobLimited Legal Name,CORPORATE,9177
3349381246269867,436814%7360,bob,1234,TR963310,VISA,FGREYEIPOJP7E9QX6QTWU73,ID462803,2022-02-02,2022-02-02 05:50:30,5,6846.37,USD,136.93,eUrQakgCKsaU,XRIvCw,2022-02-02 05:50:30,GB123,11,GBP,International,7648,CYP,EU/SEPA,CREDIT_CONSUMER,1,2,3,bobLimited Legal Name,CONSUMER,9177
8079392198202025,448609%0920,bob,1234,TR963310,VISA,21AJKB2VUU3KKFTRK5DXZ8U,ID462803,2022-02-02,2022-02-02 05:50:30,5,2381.86,USD,47.64,jQAVCXaEVtTz,ppzDbt,2022-02-02 05:50:30,GB123,11,PLN,International,8287,CYP,EU/SEPA,DEBIT_CONSUMER,1,2,3,bobLimited Legal Name,CONSUMER,9177
8288280596541628,525306%9970,bob,1234,TR963310,MA,B9OE83OAQE87PMYK2T47H34,ID462803,2022-02-02,2022-02-02 05:50:30,5,2598.11,USD,51.96,UVSLgiwtPhaI,OseyrD,2022-02-02 05:50:30,GB123,11,CYP,International,3075,CYP,Local,DEBIT_CONSUMER,1,2,3,bobLimited Legal Name,PREMIUM,9177
5223661187966215,471670%5900,bob,1234,TR963310,VISA,2XDHA9PIY8LZBKD3MXAWWX4,ID462803,2022-02-02,2022-02-02 05:50:30,5,3368.02,USD,67.36,TrLveDHfroBc,sgFWuP,2022-02-02 05:50:30,GB123,11,PLN,International,3215,CYP,EU/SEPA,CREDIT_COMMERCIAL,1,2,3,bobLimited Legal Name,CORPORATE,9177
4316665196884844,402400%1530,bob,1234,TR963310,VISA,Z5JFFLGWZZFL0ILIIS5IB6G,ID462803,2022-02-02,2022-02-02 05:50:30,5,7746.27,USD,154.93,hzdwTKqfkyKI,kCEiGE,2022-02-02 05:50:30,GB123,11,CYP,International,9816,CYP,Local,CREDIT_COMMERCIAL,1,2,3,bobLimited Legal Name,CORPORATE,9177
5735061046024908,471653%9560,bob,1234,TR963310,VISA,LVSZ5Q4RGI94O6CUYRY0DYT,ID462803,2022-02-02,2022-02-02 05:50:30,5,8901.87,USD,178.04,oNdNiibPGnsH,CBMSTl,2022-02-02 05:50:30,GB123,11,ZAR,International,256,CYP,EU/SEPA,DEBIT_CONSUMER,1,2,3,bobLimited Legal Name,CONSUMER,9177
709905999084206,491640%8400,bob,1234,TR963310,VISA,0P8MM3SC2Y6SYP8NSHBI977,ID629609,2022-02-03,2022-02-03 05:13:15,25,-7891.08,EUR,-157.82,RCwfIMZFpYJL,aZnZbc,2022-02-03 05:13:15,GB123,11,ZAR,International,4885,CYP,EU/SEPA,CREDIT_CONSUMER,1,2,3,bobLimited Legal Name,CONSUMER,9177
1211343481472026,448608%8600,bob,1234,TR963310,VISA,D9L88THSUXE7Z7SU37C5EJ1,ID629609,2022-02-03,2022-02-03 05:13:15,5,8734.1,EUR,174.68,sAVnbPrnfiYo,lWbQwH,2022-02-03 05:13:15,GB123,11,PLN,International,6652,CYP,EU/SEPA,CREDIT_CONSUMER,1,2,3,bobLimited Legal Name,PREMIUM,9177
